29.6753027153334, 28.852180230961427
35.320535732495294, 26.215956517674336
41.735779547224645, 23.89355944665989
51.51166999949478, 20.927514060393907
63.11691726477163, 18.613224844949674
78.46693518271773, 16.48699199263938
93.3971060411589, 14.544221082837524
111.97421941806253, 13.13176248602482
133.27979792167997, 11.594861421269687
163.3133853027015, 9.95765511755192
197.22915046457527, 8.715898392463698
231.3734710252308, 7.7755442497262335
285.9923966794932, 6.6206970082602306
343.8848278657119, 5.8088710590331605
423.8356509914858, 4.913290087699033
511.8634189961201, 4.237631862136362
620.8604218407512, 3.7021324096841313
728.3438096504156, 3.302711100296303
900.2794953354015, 2.8121825043500293
1082.5081787196555, 2.4909402221958086
1301.6449405409196, 2.1730627166306458
1608.9163313387805, 1.8503128996101992
1934.582645249506, 1.6389472653916788
2384.3338055448075, 1.3995145885790525
2879.543641218401, 1.2070583063953917
3569.494990497864, 1.0649674031056946
4279.497724592206, 0.958824604549037
5243.488134384913, 0.8749249196718669
6240.859993473137, 0.8079177091938092
7536.203769828686, 0.768555583669508
9368.360141275734, 0.7233278449249604
11478.159760464347, 0.6856364863504596
14558.53496200063, 0.6635325518945557
16615.449284185317, 0.6555646523424087
20504.52654172628, 0.6475946315941915
25798.22656089811, 0.6343822890003931
30114.70163425716, 0.6315148033059708
36013.04994900841, 0.6353889820045381
42242.14418435136, 0.6353889820045381
50834.88914183559, 0.632674570012141
60265.07068590904, 0.6343822890003925
71548.39259639656, 0.6353889820045381
88081.22598670766, 0.6332767687969268
103316.46056389152, 0.6331261653853737
114355.98009906075, 0.6353889820045381
135109.19192081442, 0.6475946315941908
165527.359632604, 0.6441382863803591
201321.7159732832, 0.6600347483938909
234437.6226611522, 0.6600347483938909
291408.31649190845, 0.6685666413112947
