29.688153012744678, 19.72002365153299
35.08117766334988, 17.62235264972045
41.4531713736902, 15.985018440277457
51.536207241043684, 13.769536352218536
62.69190446074417, 12.044608354249227
73.5445331455953, 10.822065459747822
90.77163671624568, 9.427560861029727
110.42058156773263, 8.232305486722368
129.53659826537518, 7.344125953168681
160.1129143396821, 6.343233560341921
192.52088070011135, 5.645421801368196
240.6272545154814, 4.835997927346199
288.84787533495205, 4.237127943632659
344.0523589160608, 3.7858345546402172
432.11945928987984, 3.1605386308547136
525.6659122359584, 2.7258199498245217
636.6908686042474, 2.339341130042545
769.8898240452377, 2.003570211125489
939.4738988219426, 1.7265204222664239
1137.898499310462, 1.4817267134339818
1335.896064394386, 1.2907950725552078
1615.3134558325605, 1.107362290515125
1935.7471915941755, 0.9656906023983107
2378.8883854570427, 0.8156407360757486
2957.628383726119, 0.6817956136444003
3647.4238350944747, 0.6026780100532299
4609.336122660926, 0.5203221295615685
5323.692979290494, 0.4825722795562475
6382.604077294806, 0.4354607169894362
7820.273104579813, 0.4001613740426682
9443.74492283477, 0.3699290753144007
11403.861588132806, 0.3522648514488013
13671.144976103491, 0.33911124513168944
16628.749607030244, 0.3244583285793622
20520.955855082077, 0.32029599683271986
24778.847405811386, 0.32029599683271986
29704.228161200626, 0.31834304523407686
35607.37827681994, 0.3264487958472306
43621.7860303667, 0.3391112451316891
53054.33551741767, 0.3498791320221053
64059.30682375599, 0.365928666028332
76788.74714141454, 0.380122479068101
93393.07662402662, 0.3924592134270955
112764.31161938776, 0.4141041416248661
135170.6242409593, 0.4342786455911252
165592.31679044908, 0.4562491665194418
201393.63538733195, 0.48218984082415167
241410.6291478606, 0.5056813732150766
295743.44817398774, 0.5303173762010904
